uid,domainID,siteID,namedLocation,collectDate,analysisDate,internalLabID,internalSampleName,internalLabFileName,sampleID,sampleCode,concentrationCH4,runDetectionLimitCH4,precisionCH4,concentrationCO2,runDetectionLimitCO2,precisionCO2,concentrationN2O,runDetectionLimitN2O,precisionN2O,sampleCondition,laboratoryName,analyzedBy,externalRemarks,volumeGasAnalyzed,gasStandardAccuracy,gasCheckStandardPercentDev,gasCheckStandardQF,publicationDate
35bd1d67-ec4e-4fb1-951e-fb1f8ff03a79,D01,HOPB,HOPB,2017-10-17T12:49Z,2017-12-15,29,HOPB.SS.20171017.WAT,C:\Chem32\1\Data\NEONGHG\NEONGHG 2017-12-14 11-19-33\HOPB.ss.20171017.WAT.D,HOPB.SS.20171017.WAT,,12.2084127,,,800.1126131,,,0.5073371,,,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVKa2sNF1ORMXY6zYKCD4pl7fAba9FwDVo=,,,,,-1,20200224T164507Z
aff086a7-9dc2-47cf-9e37-1b558286ae46,D01,HOPB,HOPB,2017-10-17T12:49Z,2017-12-15,30,HOPB.SS.20171017.AIR,C:\Chem32\1\Data\NEONGHG\NEONGHG 2017-12-14 11-19-33\HOPB.ss.20171017.AIR.D,HOPB.SS.20171017.AIR,,1.4858572,,,765.1145398,,,0.4946097,,,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVKa2sNF1ORMXY6zYKCD4pl7fAba9FwDVo=,,,,,,20200224T164507Z
4f94a732-04d9-4b28-ab7b-46b4a8d23cd6,D01,HOPB,HOPB,2017-11-07T14:54Z,2017-12-14,37,HOPB.SS.20171107.AIR,C:\Chem32\1\Data\NEONGHG\NEONGHG 2017-12-14 11-19-33\HOPB.ss.20171107.AIR.D,HOPB.SS.20171107.AIR,,1.5056241,,,540.428414,,,0.5001263,,,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVKa2sNF1ORMXY6zYKCD4pl7fAba9FwDVo=,,,,,,20200224T164109Z
af0d717b-871b-4958-af28-4ebad30cec4c,D01,HOPB,HOPB,2017-11-07T14:54Z,2017-12-14,38,HOPB.SS.20171107.WAT,C:\Chem32\1\Data\NEONGHG\NEONGHG 2017-12-14 11-19-33\HOPB.ss.20171107.WAT.D,HOPB.SS.20171107.WAT,,4.4320702,,,714.0498538,,,0.3880408,,,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVKa2sNF1ORMXY6zYKCD4pl7fAba9FwDVo=,,,,,-1,20200224T164109Z
08be45f7-cd20-41a9-a477-4e304e59de28,D01,HOPB,HOPB,2017-11-13T14:45Z,2017-12-15,21,HOPB.SS.20171113.WAT,C:\Chem32\1\Data\NEONGHG\NEONGHG 2017-12-14 11-19-33\HOPB.ss.20171113.WAT.D,HOPB.SS.20171113.WAT,,1.786263,,,860.0110571,,,0.6067656,,,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVKa2sNF1ORMXY6zYKCD4pl7fAba9FwDVo=,,,,,-1,20200224T164109Z
b5d21383-a948-45b3-b061-d82b9303930b,D01,HOPB,HOPB,2017-11-13T14:45Z,2017-12-15,22,HOPB.SS.20171113.AIR,C:\Chem32\1\Data\NEONGHG\NEONGHG 2017-12-14 11-19-33\HOPB.ss.20171113.AIR.D,HOPB.SS.20171113.AIR,,1.3788535,,,722.172434,,,0.4838827,,,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVKa2sNF1ORMXY6zYKCD4pl7fAba9FwDVo=,,,,,,20200224T164109Z
781eed2b-2209-423c-83d6-c7753e4df800,D01,HOPB,HOPB,2017-12-06T19:33Z,2017-12-23,28,HOPB.SS.20171206.WAT,C:\Chem32\1\Data\NEONGHG\NEONGHG 2017-12-22 10-29-24\HOPB.ss.20171206.WAT.D,HOPB.SS.20171206.WAT,,2.7967626,,,653.4449026,,,0.3778361,,,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,,,,-1,20200224T163947Z
95cc390d-2d51-4781-b013-2fc068ba7ab3,D01,HOPB,HOPB,2017-12-06T19:33Z,2017-12-23,27,HOPB.SS.20171206.AIR,C:\Chem32\1\Data\NEONGHG\NEONGHG 2017-12-22 10-29-24\HOPB.ss.20171206.AIR.D,HOPB.SS.20171206.AIR,,0.9711238,,,605.2446834,,,0.4151428,,,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,,,,,20200224T163947Z
a66ceb8c-8076-4329-babc-acbac006c9ec,D01,HOPB,HOPB,2017-12-12T14:20Z,2017-12-23,15,HOPB.SS.20171212.AIR,C:\Chem32\1\Data\NEONGHG\NEONGHG 2017-12-22 10-29-24\HOPB.ss.20171212.AIR.D,HOPB.SS.20171212.AIR,,1.0555773,,,584.5154799,,,0.4215785,,,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,,,,,20200224T163947Z
fa8d1fb1-d1b3-484c-9870-f7de8166a7bf,D01,HOPB,HOPB,2017-12-12T14:20Z,2017-12-23,16,HOPB.SS.20171212.WAT,C:\Chem32\1\Data\NEONGHG\NEONGHG 2017-12-22 10-29-24\HOPB.ss.20171212.WAT.D,HOPB.SS.20171212.WAT,,3.7006846,,,687.0110772,,,0.4034773,,,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,,,,-1,20200224T163947Z
3f8b67b3-6927-4621-9b5a-a20513c16833,D01,HOPB,HOPB,2018-01-25T14:42Z,2018-03-07,18,HOPB.SS.20180125.AIR,C:\Chem32\1\Data\NEONGHG\NEONGHG 2018-03-07 16-47-36\HOPB.ss.20180125.AIR.D,HOPB.SS.20180125.AIR,,1.1440682,,,452.2794795,,,0.3792812,,,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,,,,,20200224T170524Z
2732b505-3dff-42df-a517-50cc3226898d,D01,HOPB,HOPB,2018-01-25T14:42Z,2018-03-07,19,HOPB.SS.20180125.WAT,C:\Chem32\1\Data\NEONGHG\NEONGHG 2018-03-07 16-47-36\HOPB.ss.20180125.WAT.D,HOPB.SS.20180125.WAT,,2.393554,,,582.799243,,,0.4325401,,,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,,,,-1,20200224T170524Z
a8b3aff7-7a43-4c92-9eac-02781a2f7969,D01,HOPB,HOPB,2018-02-14T14:51Z,2018-03-14,22,HOPB.SS.20180214.AIR,C:\Chem32\1\Data\NEONGHG\NEONGHG 2018-03-14 15-06-44\HOPB.ss.20180214.AIR.D,HOPB.SS.20180214.AIR,,2.0295628,,,510.0570461,,,0.472076,,,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,,,,,20200224T172042Z
92c25c7f-b6b8-4971-b6fd-8ab3c954f569,D01,HOPB,HOPB,2018-02-14T14:51Z,2018-03-14,21,HOPB.SS.20180214.WAT,C:\Chem32\1\Data\NEONGHG\NEONGHG 2018-03-14 15-06-44\HOPB.ss.20180214.WAT.D,HOPB.SS.20180214.WAT,,2.7875061,,,606.2106503,,,0.506838,,,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,,,,-1,20200224T172042Z
0b4712c3-1e2b-4392-a9c6-8e7ff9b6bdfc,D01,HOPB,HOPB,2018-02-20T15:12Z,2018-03-14,24,HOPB.SS.20180220.AIR,C:\Chem32\1\Data\NEONGHG\NEONGHG 2018-03-14 15-06-44\HOPB.ss.20180220.AIR.D,HOPB.SS.20180220.AIR,,2.1361595,,,537.2377594,,,0.5001175,,,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,,,,,20200224T172042Z
4e200a54-2221-44c8-92db-c47ff2ce59c7,D01,HOPB,HOPB,2018-02-20T15:12Z,2018-03-14,23,HOPB.SS.20180220.WAT,C:\Chem32\1\Data\NEONGHG\NEONGHG 2018-03-14 15-06-44\HOPB.ss.20180220.WAT.D,HOPB.SS.20180220.WAT,,2.9411672,,,610.7363763,,,0.5506937,,,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,,,,-1,20200224T172042Z
979aeae8-5be1-4a54-97fa-6c35b1c9af80,D01,HOPB,HOPB,2018-02-28T14:18Z,2018-03-14,26,HOPB.SS.20180228.AIR,C:\Chem32\1\Data\NEONGHG\NEONGHG 2018-03-14 15-06-44\HOPB.ss.20180228.AIR.D,HOPB.SS.20180228.AIR,,1.9961496,,,490.9764225,,,0.499445,,,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,,,,,20200224T172042Z
be65b39e-b96c-4784-b868-b66af8aa9bc3,D01,HOPB,HOPB,2018-02-28T14:18Z,2018-03-14,25,HOPB.SS.20180228.WAT,C:\Chem32\1\Data\NEONGHG\NEONGHG 2018-03-14 15-06-44\HOPB.ss.20180228.WAT.D,HOPB.SS.20180228.WAT,,2.7198031,,,648.4624949,,,0.541287,,,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,,,,-1,20200224T172042Z
81bcec00-24e4-431a-b541-9185af0c3432,D01,HOPB,HOPB,2018-03-06T14:34Z,2018-04-24,37,HOPB.ss.20180306.WAT,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-04-24 10-56-13\HOPB.ss.20180306.WAT.D,HOPB.SS.20180306.WAT,"",2.9336257,0.322,4.79,629.7742156,6.08,0.642,0.415674,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,-1,20200224T171801Z
7102f0d3-3717-4e4b-8ceb-6b213fdef4a8,D01,HOPB,HOPB,2018-03-06T14:34Z,2018-04-24,38,HOPB.ss.20180306.AIR,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-04-24 10-56-13\HOPB.ss.20180306.AIR.D,HOPB.SS.20180306.AIR,"",2.3826868,0.322,4.79,682.5793399,6.08,0.642,0.4289831,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,,20200224T171801Z
86a2a9e9-6442-4047-af56-488df7280e1f,D01,HOPB,HOPB,2018-03-12T14:55Z,2018-04-24,35,HOPB.ss.20180312.AIR,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-04-24 10-56-13\HOPB.ss.20180312.AIR.D,HOPB.SS.20180312.AIR,"",2.3726731,0.322,4.79,557.0286666,6.08,0.642,0.4474504,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,,20200224T171801Z
f45fee3b-af4d-4000-9d5c-313834d2fc92,D01,HOPB,HOPB,2018-03-12T14:55Z,2018-04-24,36,HOPB.ss.20180312.WAT,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-04-24 10-56-13\HOPB.ss.20180312.WAT.D,HOPB.SS.20180312.WAT,"",3.5202528,0.322,4.79,665.0110629,6.08,0.642,0.4455202,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,-1,20200224T171801Z
d1d59ea9-47b8-4106-9820-2cbbdd0e5be1,D01,HOPB,HOPB,2018-03-19T13:27Z,2018-04-24,41,HOPB.ss.20180319.WAT,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-04-24 10-56-13\HOPB.ss.20180319.WAT.D,HOPB.SS.20180319.WAT,"",3.5796625,0.322,4.79,649.7141499,6.08,0.642,0.4510061,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,-1,20200224T171801Z
2e6abaae-7feb-471f-9413-a43f4426322c,D01,HOPB,HOPB,2018-03-19T13:27Z,2018-04-24,42,HOPB.ss.20180319.AIR,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-04-24 10-56-13\HOPB.ss.20180319.AIR.D,HOPB.SS.20180319.AIR,"",2.1894779,0.322,4.79,484.2928921,6.08,0.642,0.4449786,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,,20200224T171801Z
dc48c0e6-64d2-429e-98de-5cc8c2e38bb6,D01,HOPB,HOPB,2018-03-29T13:58Z,2018-04-24,39,HOPB.ss.20180329.WAT,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-04-24 10-56-13\HOPB.ss.20180329.WAT.D,HOPB.SS.20180329.WAT,A00000001192,3.3755384,0.322,4.79,599.8629403,6.08,0.642,0.4379873,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,-1,20200224T171801Z
a9f55773-ad46-4a6d-8df9-3868e1a477a3,D01,HOPB,HOPB,2018-03-29T13:58Z,2018-04-24,40,HOPB.ss.20180329.AIR,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-04-24 10-56-13\HOPB.ss.20180329.AIR.D,HOPB.SS.20180329.AIR,A00000001191,2.5673909,0.322,4.79,502.38484,6.08,0.642,0.4689981,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,,20200224T171801Z
0e63189b-be7d-4f93-a25c-be75760972b5,D01,HOPB,HOPB,2018-04-05T14:49Z,2018-05-30,19,HOPB.ss.20180405.AIR,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-05-29 16-59-18\HOPB.ss.20180405.AIR.D,HOPB.SS.20180405.AIR,A00000001199,2.3515848,0.322,4.79,606.9963177,6.08,0.642,0.4226027,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,,20200224T171614Z
4c3b2059-e739-4897-9ed9-d9b9e7572bf7,D01,HOPB,HOPB,2018-04-05T14:49Z,2018-05-30,20,HOPB.ss.20180405.WAT,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-05-29 16-59-18\HOPB.ss.20180405.WAT.D,HOPB.SS.20180405.WAT,A00000001198,3.4234363,0.322,4.79,767.2009442,6.08,0.642,0.5512226,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,-1,20200224T171614Z
95593486-e1a1-4829-8da3-8c88f486564e,D01,HOPB,HOPB,2018-04-10T13:36Z,2018-05-30,22,HOPB.ss.20180410.WAT,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-05-29 16-59-18\HOPB.ss.20180410.WAT.D,HOPB.SS.20180410.WAT,A00000001219,3.5361836,0.322,4.79,730.9558792,6.08,0.642,0.4459036,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,-1,20200224T171614Z
9e903b73-ef61-4b04-b235-b34356b8f21f,D01,HOPB,HOPB,2018-04-10T13:36Z,2018-05-30,21,HOPB.ss.20180410.AIR,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-05-29 16-59-18\HOPB.ss.20180410.AIR.D,HOPB.SS.20180410.AIR,A00000001220,2.5181076,0.322,4.79,829.8505609,6.08,0.642,0.493625,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,,20200224T171614Z
45704880-5f8c-452a-a4fa-21a383a167ea,D01,HOPB,HOPB,2018-04-16T13:46Z,2018-05-30,24,HOPB.ss.20180416.AIR,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-05-29 16-59-18\HOPB.ss.20180416.AIR.D,HOPB.SS.20180416.AIR,A00000000088,2.8631397,0.322,4.79,577.4588482,6.08,0.642,0.4718798,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,,20200224T171614Z
3d83837d-20d7-4f46-94e6-967758766c0b,D01,HOPB,HOPB,2018-04-16T13:46Z,2018-05-30,23,HOPB.ss.20180416.WAT,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-05-29 16-59-18\HOPB.ss.20180416.WAT.D,HOPB.SS.20180416.WAT,A00000000087,3.7945014,0.322,4.79,657.2109657,6.08,0.642,0.443853,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,-1,20200224T171614Z
558601cf-3713-4e6a-b5de-4f15396c63d0,D01,HOPB,HOPB,2018-04-25T14:45Z,2018-05-30,25,HOPB.ss.20180425.AIR,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-05-29 16-59-18\HOPB.ss.20180425.AIR.D,HOPB.SS.20180425.AIR,A00000000475,2.7714155,0.322,4.79,646.0672945,6.08,0.642,0.4488768,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,,20200224T171614Z
a9057a65-ae41-49ee-bcf8-ee6e5e990b60,D01,HOPB,HOPB,2018-04-25T14:45Z,2018-05-30,26,HOPB.ss.20180425.WAT,C:\Chem32\1\Data\NEONGHG\DEF_GC 2018-05-29 16-59-18\HOPB.ss.20180425.WAT.D,HOPB.SS.20180425.WAT,A00000000555,3.538043,0.322,4.79,746.5883673,6.08,0.642,0.4643933,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,-1,20200224T171614Z
f394cb7d-54cc-4c0c-87b5-6e9abb9304b4,D01,HOPB,HOPB,2018-05-14T13:50Z,,12,HOPB.SS.20180514.AIR,C:\Chem32\1\Data2\NEONGHG\NEONGHG 2018 2018-07-13 16-58-28\HOPB.SS.20180514.AIR.D,HOPB.SS.20180514.AIR,A00000000178,2.681353,0.322,4.79,672.9252468,6.08,0.642,0.7993578,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,reran to confirm unexpected N2O results and address QA issue with first run checks,1,2,,-1,20200224T171411Z
17ee6e61-671d-4d61-b3cb-04405100df3a,D01,HOPB,HOPB,2018-05-14T13:50Z,,13,HOPB.SS.20180514.WAT,C:\Chem32\1\Data2\NEONGHG\NEONGHG 2018 2018-07-13 16-58-28\HOPB.SS.20180514.WAT.D,HOPB.SS.20180514.WAT,A00000000179,4.4884018,0.322,4.79,808.9152,6.08,0.642,0.6453885,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,reran to confirm unexpected N2O results and address QA issue with first run checks,1,2,,-1,20200224T171411Z
c8bd3f21-4ea7-4e92-be01-c82336afa540,D01,HOPB,HOPB,2018-05-22T14:24Z,,10,HOPB.SS.20180522.AIR,C:\Chem32\1\Data2\NEONGHG\NEONGHG 2018 2018-07-13 16-58-28\HOPB.SS.20180522.AIR.D,HOPB.SS.20180522.AIR,A00000000524,2.6513541,0.322,4.79,679.4067799,6.08,0.642,0.5692253,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,reran to confirm unexpected N2O results and address QA issue with first run checks,1,2,,-1,20200224T171411Z
c2c96d09-74fa-46a3-9e03-8b5d56036a2f,D01,HOPB,HOPB,2018-05-22T14:24Z,,11,HOPB.SS.20180522.WAT,C:\Chem32\1\Data2\NEONGHG\NEONGHG 2018 2018-07-13 16-58-28\HOPB.SS.20180522.WAT.D,HOPB.SS.20180522.WAT,A00000000732,4.2764212,0.322,4.79,814.4282333,6.08,0.642,0.5714112,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,reran to confirm unexpected N2O results and address QA issue with first run checks,1,2,,-1,20200224T171411Z
62ff405a-a450-4800-a57f-a47f320a6198,D01,HOPB,HOPB,2018-06-04T14:59Z,2018-07-09,27,HOPB.SS.20180604.WAT,C:\Chem32\1\Data\NEONGHG 2018-07-06 14-56-38\HOPB.SS.20180604.WAT.D,HOPB.SS.20180604.WAT,A00000001100,2.1256659,0.322,4.79,730.0474099,6.08,0.642,1.1121204,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,-1,20200224T171141Z
e00d2c9b-7bd6-46b0-83ff-7cc3b4355a02,D01,HOPB,HOPB,2018-06-04T14:59Z,2018-07-09,28,HOPB.SS.20180604.AIR,C:\Chem32\1\Data\NEONGHG 2018-07-06 14-56-38\HOPB.SS.20180604.AIR.D,HOPB.SS.20180604.AIR,A00000001117,2.7382602,0.322,4.79,783.3931043,6.08,0.642,0.566542,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,,20200224T171141Z
edfcec85-5740-4c63-9e56-50e784360235,D01,HOPB,HOPB,2018-06-19T14:00Z,2018-07-09,31,HOPB.SS.20180619.WAT,C:\Chem32\1\Data\NEONGHG 2018-07-06 14-56-38\HOPB.SS.20180619.WAT.D,HOPB.SS.20180619.WAT,A00000000664,2.0218168,0.322,4.79,633.1794492,6.08,0.642,0.63499,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,-1,20200224T171141Z
a8ea9d15-43ec-4aea-843c-fad5f20f4b4c,D01,HOPB,HOPB,2018-06-19T14:00Z,2018-07-09,32,HOPB.SS.20180619.AIR,C:\Chem32\1\Data\NEONGHG 2018-07-06 14-56-38\HOPB.SS.20180619.AIR.D,HOPB.SS.20180619.AIR,A00000000681,12.909759,0.322,4.79,940.4483699,6.08,0.642,1.4127761,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,,20200224T171141Z
d7ef687c-ee90-4ce2-88bb-46d2ab475622,D01,HOPB,HOPB,2018-07-11T14:34Z,2018-07-28,2,HOPB.SS.20180711.WAT,C:\Chem32\1\Data2\NEONGHG\NEONGHG 2018-07-27 16-02-17\HOPB.SS.20180711.WAT.D,HOPB.SS.20180711.WAT,A00000000839,6.6993744,0.322,4.79,784.1983292,6.08,0.642,0.4931416,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,-1,20200224T172204Z
5a71ca3b-ab62-4eb8-8f1e-89abd97d261c,D01,HOPB,HOPB,2018-07-11T14:34Z,2018-07-28,1,HOPB.SS.20180711.AIR,C:\Chem32\1\Data2\NEONGHG\NEONGHG 2018-07-27 16-02-17\HOPB.SS.20180711.AIR.D,HOPB.SS.20180711.AIR,A00000000840,1.904489,0.322,4.79,579.379503,6.08,0.642,0.5067467,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,,20200224T172204Z
87d577b9-9a08-4314-8952-61d2791eb195,D01,HOPB,HOPB,2018-07-17T15:39Z,2018-07-28,4,HOPB.SS.20180717.WAT,C:\Chem32\1\Data2\NEONGHG\NEONGHG 2018-07-27 16-02-17\HOPB.SS.20180717.WAT.D,HOPB.SS.20180717.WAT,A00000000909,7.4702692,0.322,4.79,794.5291573,6.08,0.642,0.66689,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,-1,20200224T172204Z
a7db53c0-2995-4899-9cb0-74673630634e,D01,HOPB,HOPB,2018-07-17T15:39Z,2018-07-28,3,HOPB.SS.20180717.AIR,C:\Chem32\1\Data2\NEONGHG\NEONGHG 2018-07-27 16-02-17\HOPB.SS.20180717.AIR.D,HOPB.SS.20180717.AIR,A00000000908,2.0009175,0.322,4.79,743.5065272,6.08,0.642,0.5240674,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,,20200224T172204Z
ef44e051-de81-4265-a111-7592b41af502,D01,HOPB,HOPB,2018-08-14T13:02Z,2018-09-21,33,HOPB.ss.20180814.WAT,C:\Chem32\1\Data2\NEON_GHG 2018-09-19 16-45-34\265.D,HOPB.SS.20180814.WAT,,6.1878308,0.322,4.79,1343.0740448,6.08,0.642,0.4394329,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,-1,20200224T164546Z
cf77f4fc-016f-43c2-918e-5ee8d8405acd,D01,HOPB,HOPB,2018-08-14T13:02Z,2018-09-21,34,HOPB.ss.20180814.AIR,C:\Chem32\1\Data2\NEON_GHG 2018-09-19 16-45-34\267.D,HOPB.SS.20180814.AIR,,2.2206981,0.322,4.79,862.3627571,6.08,0.642,0.5020504,0.00533,1.13,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,-1,20200224T164546Z
bcbef028-f072-460f-8fe1-e76fa5a97c59,D01,HOPB,HOPB,2018-09-06T13:22Z,2018-12-19,11,A00000032161,C:\Chem32\1\Data2\NEON_GHG 2018-12-18\56.D,HOPB.SS.20180906.WAT,A00000032161,5.7066548,0.0555,0.884,1142.6441941,5.67,0.549,0.6602009,0.00464,0.626,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,-1,20200224T164514Z
119c72c8-70e5-422c-ab86-7c2587701c1c,D01,HOPB,HOPB,2018-09-06T13:22Z,2018-12-19,10,A00000032160,C:\Chem32\1\Data2\NEON_GHG 2018-12-18\54.D,HOPB.SS.20180906.AIR,A00000032160,2.3289407,0.0555,0.884,907.9781471,5.67,0.549,0.555647,0.00464,0.626,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,-1,20200224T164514Z
7c4c05ba-6620-4366-96fb-fa58d1aa1d81,D01,HOPB,HOPB,2018-09-25T13:11Z,2018-12-19,6,A00000032225,C:\Chem32\1\Data2\NEON_GHG 2018-12-18\44.D,HOPB.SS.20180925.AIR,A00000032225,2.3121206,0.0555,0.884,1109.1625258,5.67,0.549,0.5152125,0.00464,0.626,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,-1,20200224T164514Z
90872776-4a3d-4833-ad7c-cf339a8798eb,D01,HOPB,HOPB,2018-09-25T13:11Z,2018-12-19,7,A00000032226,C:\Chem32\1\Data2\NEON_GHG 2018-12-18\48.D,HOPB.SS.20180925.WAT,A00000032226,5.1826439,0.0555,0.884,978.2807304,5.67,0.549,0.4718481,0.00464,0.626,OK,Loecke Lab at University of Kansas,CsTk6MsnqZVjNU51voiN6Q==,,1,2,,-1,20200224T164514Z
a864103c-c60b-4b94-b47e-6655e04898ff,D01,HOPB,HOPB,2018-10-09T15:30Z,2019-02-12,16,HOPB.SS.20181009.WAT,C:\Chem32\1\Data\NEON_GHG 2019-02-12 1\10.D,HOPB.SS.20181009.WAT,A00000032613,4.7510654,0.2,1.87,1114.0279792,2.2,0.234,0.5583598,0.1,1.06,OK,Loecke Lab at University of Kansas,x62Vn5hs7AEYJHGg93BQog==,,1,2,,-1,20200224T164112Z
3f469723-138b-4b61-836f-c1ac97bb26db,D01,HOPB,HOPB,2018-10-09T15:30Z,2019-02-12,15,HOPB.SS.20181009.AIR,C:\Chem32\1\Data\NEON_GHG 2019-02-12 1\8.D,HOPB.SS.20181009.AIR,A00000032612,2.4756538,0.2,1.87,1003.3710943,2.2,0.234,0.6163272,0.1,1.06,OK,Loecke Lab at University of Kansas,x62Vn5hs7AEYJHGg93BQog==,,1,2,,-1,20200224T164112Z
c39fe290-7ba7-4869-919b-efeee25cf188,D01,HOPB,HOPB,2018-11-06T14:17Z,2019-02-13,39,HOPB.ss.20181106.air,C:\Chem32\1\Data\NEON_GHG 2019-02-13\63.D,HOPB.SS.20181106.AIR,A00000032852,1.9909214,0.0555,0.884,550.4128039,5.67,0.549,0.4683448,0.00464,0.626,OK,Loecke Lab at University of Kansas,iv4VLp7U+qRNfPBG26fk/g==,,1,2,,-1,20200224T163937Z
